YEAR,DUNSNO,COMPANYNAME,NATIONALCODE,COUNTYCODE,STATECODE,CITYCODE,STREETADDRESS,CITY,STATE,ZIPCODE,ZIPCODE4,MAILINGADDRESSCODE,MAILINGADDRESS,MAILINGCITYNAME,MAILINGSTATE,MAILINGZIPCODE,MAILINGZIPCODE4,PHONENUMBER,PRINCIPAL,DDM,BUSINESSDESCRIPTION,YEARSTARTED,SLS,SLSCODE,EMPLOYEESTHISSITE,EMPLOYEESTHISSITECODE,EMPLOYEESALLSITES,EMPLOYEESALLSITESCODE,SIC1,SIC2,SIC3,SIC4,SIC5,SIC6,SECONDARYNAME,PARENTCITYNAME,PARENTSTATE,DANDBOFFICE,HQDUNSNO,PARENTDUNSNO,ULTDUNSNO,STATUS,SUBSIDIARYINDICATOR,MANUFACTURING,SALESGROWTH,EMPLOYMENTGROWTH,SMSACODE,BASEYEARSALES,BASEYEAREMPLOYMENT,TRENDYEARSALES,TRENDYEAREMPLOYMENT,POPULATIONCODE,TRANSACTIONCODE,HIERCODE,DIASCODE,REPORTDATE
2001,161975359,ONEILL KATHY,0,698,45,7647,1256 WATSON AVE,SAINT PAUL,MN,55116,1633,,,,,,,6516958533,"KATHY ONEILL""",OWNER,BUS CONSULTING NEC,2000,61000,2,1,0,1,0,8748,0,,,,,KATHY ONEILL,,,,,,,0,0,1,,,370,,,,,8,3,,,11004
2001,162033653,ABBE REPAIR,0,918,45,7647,2926 GRANADA LN N,SAINT PAUL,MN,55128,3607,,,,,,,6517471176,ALLEN NELSON,OWNER,REPAIR SVCS NEC,2000,140000,2,3,0,3,0,7699,1602,,,,,,,,,,,,0,0,1,,,370,,,,,7,3,,,10604
2001,162033760,DVDTRANSFERCOM LLC,0,313,45,5736,1313 5TH ST SE STE 214A,MINNEAPOLIS,MN,55414,4503,,,,,,,6126761165,JASON SPAFFORD,,MTN PCTRE VDEO PRO,2000,510000,2,6,0,6,0,7812,200,,,,,,,,,,,,0,0,1,,,370,,,,,9,3,,,11012
2001,162035922,TWIN CITY SANDWICH CO INC,0,918,45,7647,9674 BLUEGILL BAY,SAINT PAUL,MN,55125,8544,,,,,,,6123783900,KURTIS PRICE,VICE-PRESIDENT,MNGMNT CNSLTNG SVCS,2000,140000,2,2,0,2,0,8742,407,,,,,,,,,,,,0,0,1,,,370,,,,,7,3,,,10709
2001,162036185,PHIL THELEN,0,533,45,5078,721 N MARSHALL AVE,LITCHFIELD,MN,55355,1723,,,,,,,3206931282,PHIL THELEN,OWNER,RFNG SDNG SHT MTL,2000,270000,2,5,0,5,0,1761,103,,,,,PRO ROOFING OF MINNESOTA,,,,,,,0,0,1,,,,,,,,4,3,,,10213
2001,162478833,SCRUBS UNIFORM,0,819,45,7591,1006 CALLAWAY DR,SAINT JOSEPH,MN,56374,9503,,,,,,,3203631733,,,MISC APPRL ACCY ST,2000,86000,2,2,0,2,0,5699,100,,,,,,,,,,,,0,0,1,,,503,,,,,7,3,,,10605
2001,162869098,SILVERHAWK INC,0,346,45,2096,40821 HIGHWAY 47 NW,DALBO,MN,55017,5108,,,,,,,3203964898,JAMES KENT,PRESIDENT,GFT NVLTY SVENR S,2000,500000,0,2,0,2,0,5947,106,,,,,,,,,,,,0,0,1,,,,,,,,5,3,,,11213
2001,164131450,BUSETH LESLIE,0,742,45,6226,212 DIVISION ST S,NORTHFIELD,MN,55057,2074,,,,,,,5076630408,LESLIE BUSETH,OWNER,MISC RTL STRS NEC,2000,83000,0,2,0,2,0,5999,605,,,,,NORTHFIELD SAMPLER THE,,,,,,,0,0,1,,,,,,,,5,3,,,11003
2001,164140220,BUFFALO POLICE STATION,0,962,45,1270,212 CENTRAL AVE,BUFFALO,MN,55313,1627,,,,,,,7636825976,MITCH WEINZETL,PRINCIPAL,INDVDL FAMILY SVCS,2000,340000,2,16,0,16,0,8322,0,,,,,,,,,,,,0,0,1,,,370,,,,,6,3,,,11205
2001,164171845,SPORTSMANS BAR,0,423,45,1060,,BOYD,MN,56218,,,P O BOX 702,BOYD,MN,56218,702,3208552436,ILENE LAMEN,OWNER,DRINKING PLACES,2000,90000,2,2,0,2,0,5813,0,,,,,,,,,,,,0,0,1,,,,,,,,4,3,,,10910
2001,164182156,CANAL HOUSE RESTAURANT,0,137,45,1459,HWY 2 E,CASS LAKE,MN,56633,,,P O BOX 518,CASS LAKE,MN,56633,518,2183352136,JIM BOWLEY,PARTNER,EATING PLACES,2000,370000,2,18,0,18,0,5812,0,,,,,,,,,,,,0,0,1,,,,,,,,4,3,,,10526
2001,164846227,MURPHY ASSET MANAGMENT LLC,0,313,45,5736,6161 WOODDALE AVE,MINNEAPOLIS,MN,55424,1811,,,,,,,9522944574,JOHN MURPHY,OWNER,MGMT INVST OPEN-EN,2000,390000,2,1,0,1,0,6722,0,,,,,,,,,,,,0,0,1,,,370,,,,,9,3,,,10928
2001,164846409,KG FARMS,0,643,45,8452,RR 3 BOX 193,THIEF RIVER F,MN,56701,9257,,,,,,,2186814971,KEN GESKE,OWNER,GEN FRMS PRIM ANML,2000,58000,2,1,0,1,0,291,0,,,,,,,,,,,,0,0,1,,,,,,,,4,3,,,10622
2001,164849452,BOUCHIER DONALD,0,313,45,5736,10800 LYNDALE AVE S 160,MINNEAPOLIS,MN,55420,5614,,,,,,,9528849075,DONALD BOUCHIER,PRESIDENT,CSTM CMPTR PRGMG SV,2000,270000,2,4,0,4,0,7371,100,,,,,,,,,,,,0,0,1,,,370,,,,,9,3,,,11108
2001,164914710,INTRANET TECHNOLOGY,0,775,45,2397,529 WOODLAND AVE,DULUTH,MN,55812,1332,,,,,,,,CHRISTOPHER JOHNSON,OWNER,COMP RLTD SVCS NEC,2000,63000,2,1,0,1,0,7379,0,,,,,,,,,,,,0,0,1,,,166,,,,,7,3,,,1215
2001,164914876,NANCY J MOLL,0,335,45,6625,205 2ND ST W,PARK RAPIDS,MN,56470,1506,,,,,,,2187326537,NANCY J MOLL,OWNER,SEWING NDLWK PC G,2000,24000,2,1,0,1,0,5949,205,,,,,MISS MOLLYS MERCANTILE & DG,,,,,,,0,0,1,,,,,,,,4,3,,,11217
2001,164918240,HARLAN GILBERTSON,0,379,45,5848,630 UNION ST S,MORA,MN,55051,1818,,,,,,,3206798161,DR HARLAN GILBERTSON,OWNER,OFCS CLNS OF MDL D,2000,71000,2,1,0,1,0,8011,402,,,,,,,,,,,,0,0,1,,,,,,,,4,3,,,10604
2001,164919628,MUSTAFA MOHAMED,0,313,45,5736,1929 S 5TH ST STE 107,MINNEAPOLIS,MN,55454,1274,,,,,,,6123400733,MOHAMED MUSTAFA,OWNER,NRSNG PRSNL CRE N,2000,25000,2,1,0,1,0,8059,0,,,,,,,,,,,,0,0,1,,,370,,,,,9,3,,,10604
2001,164919891,BANKVISTA,0,819,45,7745,125 TWIN RIVERS CT,SARTELL,MN,56377,2015,,P O BOX 338,SARTELL,MN,56377,338,3202512904,JOHN BAKER,PRESIDENT,COMMRCIAL BANKS NE,2000,1600000,2,12,0,12,0,6029,0,,,,,,,,,,,,0,0,1,,,503,,,,,7,3,,,11024
2001,164920089,SCHOOLBELL CO INC,0,313,45,5736,322 1ST AVE N STE 200,MINNEAPOLIS,MN,55401,1618,,,,,,,6123590214,DOUG RUTH,PRESIDENT,COMPTR SOFTWRE STR,2000,2900000,2,20,0,20,0,5734,0,,,,,,,,,,,,0,0,1,,,370,,,,,9,3,,,10622
2001,164920097,ARTIQUE GALLERIA,0,313,45,5736,1607 HENNEPIN AVE,MINNEAPOLIS,MN,55403,1701,,,,,,,6123701332,NORA ROTTIER,,USED MERCH STORES,2000,180000,2,4,0,4,0,5932,201,,,,,,,,,,,,0,0,1,,,370,,,,,9,3,,,10612
2001,164920204,BALKAN EXPRESS,0,38,45,5736,4028 CENTRAL AVE NE,MINNEAPOLIS,MN,55421,2916,,,,,,,7637065992,JENNY BRYAN,OWNER,EATING PLACES,2000,26000,2,1,0,1,0,5812,304,,,,,,,,,,,,0,0,1,,,370,,,,,7,3,,,10612
2001,164921889,EXTREME BEVERAGES LLC,0,698,45,7647,225 ROSELAWN AVE E STE 2,SAINT PAUL,MN,55117,1944,,,,,,,6514881115,TODD KNIPPING,,DRCT SLLNG ESTBMNTS,2000,210000,2,4,0,4,0,5963,100,,,,,,,,,,,,0,0,1,,,370,,,,,8,3,,,10822
2001,164921954,PROFESSIONAL FINANCE,0,918,45,7647,7880 BRISTOL RD,SAINT PAUL,MN,55125,2806,,,,,,,6516953675,DAN SESLER,OWNER,BUS SERVICES NEC,2000,160000,2,3,2,3,2,7389,900,,,,,,,,,,,,0,0,1,,,370,,,,,7,3,,,10815
2001,164922119,QUANTUM MODELS INC,0,698,45,7647,293 COMO AVE,SAINT PAUL,MN,55103,1842,,P O BOX 131777,SAINT PAUL,MN,55113,20,6514890203,DAVID REDDEN,PRESIDENT,HOBBY TOY GAME SH,2000,170000,2,4,0,4,0,5945,104,,,,,,,,,,,,0,0,1,,,370,,,,,8,3,,,11017
2001,164922333,BROWN TANK LLC,0,918,45,7647,6995 55TH ST N STE A,SAINT PAUL,MN,55128,1725,,,,,,,6517470100,BOB SUMTER,,STRUCT STEEL ERCTN,2000,4800000,2,60,0,60,0,1791,9909,,,,,,,,,,,,0,0,1,,,370,,,,,7,3,,,10824
2001,164952348,REMES MOLIN & ASSOCIATES INC,0,313,45,5736,205 1/2 E HENNEPIN AVE,MINNEAPOLIS,MN,55414,1013,,,,,,,6123789398,KEVIN MOLIN,OWNER,MANAGEMENT SERVICES,2000,190000,2,3,0,3,0,8741,0,,,,,,,,,,,,0,0,1,,,370,,,,,9,3,,,10515
2001,164957776,SHERMAN CHIROPRACTIC/REHAB CTR,0,478,45,5491,902 W COLLEGE DR,MARSHALL,MN,56258,1673,,,,,,,5075323803,JASON SHERMAN,OWNER,OFCS CLNS CHRPRCTR,2000,83000,2,2,0,2,0,8041,0,,,,,,,,,,,,0,0,1,,,,,,,,5,3,,,10526
2001,164958311,AURUM INDUSTRIES INC,0,71,45,7759,1200 5TH ST S,SAUK RAPIDS,MN,56379,1348,,,,,,,3202595984,FRANK ZAMUDIO,CHIEF EXECUTIVE OFFICER,CPTR INTGTD SYS DGN,2000,970000,2,11,0,11,0,7373,100,,,,,,,,,,,,0,0,1,,,503,,,,,5,3,,,10131
2001,164960119,S & N METAL FAB INC,0,918,45,1936,10500 IDEAL AVE S BLDG C,COTTAGE GROVE,MN,55016,4446,,,,,,,6514592412,MIKE NABORS,PRESIDENT,FBRCTED STRCTRL MTL,2000,1000000,0,7,0,7,0,3441,0,,,,,,,,,,,,0,0,0,,,370,,,,,7,3,,,10626
2001,164984002,SIRA INT,0,38,45,311,1286 146TH LN NW,ANOKA,MN,55304,7710,,,,,,,7634138837,LON KENSEK,PRESIDENT,BEAUTY SHOPS,2000,33000,2,2,0,2,0,7231,101,,,,,,,,,,,,0,0,1,,,370,,,,,7,3,,,10531
2001,165066320,ASTRO JUMP,0,313,45,5736,4840 39TH AVE S,MINNEAPOLIS,MN,55417,1664,,,,,,,6127242623,LOWELL HELGASON,,EQPT RNTL LSING N,2000,51000,2,1,0,1,0,7359,600,,,,,,,,,,,,0,0,1,,,370,,,,,9,3,,,10612
2001,165086484,TELCOM CONSTRUCTION INC,0,962,45,1270,1573 STATE HIGHWAY 55 NW,BUFFALO,MN,55313,3556,,,,,,,7636821555,MARK MULLER,,WTER SWER UTIL LN,2000,1100000,2,13,0,13,0,1623,0,,,,,,,,,,,,0,0,1,,,370,,,,,6,3,,,11107
2001,165092912,STRONG SHIRELY,0,313,45,5736,4520 18TH AVE S,MINNEAPOLIS,MN,55407,3618,,,,,,,6127215390,SHIRLEY STRONG,OWNER,MNGMNT CNSLTNG SVCS,2000,71000,2,1,0,1,0,8742,204,,,,,JESACO INDUSTRIES,,,,,,,0,0,1,,,370,,,,,9,3,,,11126
2001,165175212,A+ QUALITY INSPECTIONS,0,621,45,7262,3306 OXFORD LN NW,ROCHESTER,MN,55901,5828,,,,,,,5072921515,DARREN SMITH,PARTNER,BUS SERVICES NEC,2000,84000,2,2,0,2,0,7389,203,,,,,A PLUS QUALITY INSPECTIONS,,,,,,,0,0,1,,,491,,,,,6,3,,,1215
2001,165194098,SOUND PERFECTION INC,0,159,45,6212,36776 ELK AVE,NORTH BRANCH,MN,55056,6498,,,,,,,6516740454,JENNIFER DIEBEL,PRESIDENT,MISC RTL STRS NEC,2000,310000,2,5,0,5,0,5999,601,,,,,,,,,,,,0,0,1,,,370,,,,,5,3,,,11109
2001,165256210,COMMUNITY GIS SERV,0,775,45,2397,230 E SUPERIOR ST STE A,DULUTH,MN,55802,2104,,,,,,,2182795925,MERILLE LOY,PRESIDENT,MISC PRSNL SVCS NE,2000,57000,2,2,0,2,0,7299,604,,,,,,,,,,,,0,0,1,,,166,,,,,7,3,,,10131
2001,165257440,AMERICAN PREPAID LEGAL,0,896,45,5624,20098 340TH ST,MENAHGA,MN,56464,6507,,,,,,,2185645546,WALTER COLEMAN,OWNER,LEGAL SERVICES,2000,54000,2,1,0,1,0,8111,0,,,,,,,,,,,,0,0,1,,,,,,,,4,3,,,10604
2001,165266029,MINNESOTA COUNTRY CRAFTS,0,742,45,4588,RR 1 BOX 84,KILKENNY,MN,56052,9734,,,,,,,5075952308,RAY PAQUIN,PARTNER,HOBBY TOY GAME SH,2000,28000,2,1,0,1,0,5945,101,,,,,,,,,,,,0,0,1,,,,,,,,5,3,,,10724
2001,165269767,WILD BIRDS MANKATO,0,93,45,5379,500 RAINTREE RD,MANKATO,MN,56001,4838,,,,,,,5073881113,MARTHA ARTEGA,OWNER,MISC RTL STRS NEC,2000,140000,2,3,2,3,2,5999,803,,,,,,,,,,,,0,0,1,,,,,,,,6,3,,,10604
2001,165283123,MINGE RECOUNT FUNDS,0,973,45,3566,115 1/2 E 2ND ST,GRANITE FALLS,MN,56241,,,,,,,,9523689692,ALANNA CHRISTIANSEN,PRINCIPAL,POLITICAL ORGNZTNS,2000,190000,2,4,0,4,0,8651,0,,,,,,,,,,,,0,0,1,,,,,,,,4,2,,,1205
2001,165283727,CALHOUN LAKE HOMES,0,313,45,5736,4501 MINNETONKA BLVD,MINNEAPOLIS,MN,55416,4091,,,,,,,9529228495,DAVID FOSS,MANAGER,RL ESTE AGNTS MGRS,2000,110000,2,2,2,2,2,6531,202,,,,,,,,,,,,0,0,1,,,370,,,,,9,3,,,11106
2001,165326781,MTI MICRO SYSTEMS INC,0,621,45,7262,1107 7TH ST NW,ROCHESTER,MN,55901,1763,,P O BOX 6415,ROCHESTER,MN,55903,6415,5072878550,VANCE HALLOCK,PRESIDENT,COMPTR SOFTWRE STR,2000,500000,0,7,0,7,0,5734,0,,,,,,,,,,,,0,0,1,,,491,,,,,6,3,,,10926
2001,166257022,KEY REAL ESTATE,0,951,45,9264,415 RONALD AVE,WINONA,MN,55987,5900,,,,,,,5074526474,CAROL GUNDERSON,PARTNER,RL ESTE AGNTS MGRS,2000,640000,2,17,0,17,0,6531,0,,,,,,,,,,,,0,0,1,,,,,,,,5,3,,,10405
2001,166258970,BADGER SANITARY SERVICE,0,247,45,213,11622 COUNTY ROAD 6 NW,ALEXANDRIA,MN,56308,9746,,,,,,,3208346060,TOM WUSSOW,PARTNER,BLDNG MAINT SVC NE,2000,17000,2,1,0,1,0,7349,0,,,,,,,,,,,,0,0,1,,,,,,,,5,3,,,11215
2001,166259473,SERVICE MASTER BY RETCO,0,27,45,143,HC 7 BOX 2,AITKIN,MN,56431,9601,,,,,,,2189272545,JERRY RETCO,PRESIDENT,CRPT UPHLSTRY CLNG,2000,40000,0,1,0,1,0,7217,101,,,,,SERVICEMASTER,,,,,,,0,0,1,,,,,,,,4,3,,,10726
2001,166478318,MICROSURFACES INC,0,313,45,6513,15335 91ST AVE N,OSSEO,MN,55369,8868,,P O BOX 1782,OSSEO,MN,55311,6782,7634165810,ATHENA GUO,PRESIDENT,MTL CTNG ALLD SVCS,2000,76000,2,2,0,2,0,3479,206,,,,,,,,,,,,0,0,0,,,370,,,,,9,3,,,10201
2001,166500970,PASS FENCING & GEN MAINTNANCE,0,786,45,4434,16850 JORDAN AVE,JORDAN,MN,55352,9378,,,,,,,9524452453,JIM PASS,PRESIDENT,SPCL TRD CNTRS NEC,2000,100000,0,1,0,1,0,1799,9912,,,,,,,,,,,,0,0,1,,,370,,,,,6,3,,,10606
2001,166581558,IMPACT KICKBOXING,0,313,45,4161,811 SMETANA RD APT 8,HOPKINS,MN,55343,8060,,,,,,,9529880984,TERRY NORBLOM,OWNER,AMUSEMENT RCRTN N,2000,32000,2,1,0,1,0,7999,1113,,,,,,,,,,,,0,0,1,,,370,,,,,9,3,,,10604
2001,166618244,AMER ELECTRIC MOTION INC,0,225,45,1301,295 CLIFF RD E,BURNSVILLE,MN,55337,1580,,,,,,,9528905454,FEDERICA BATTISTELLA,PRESIDENT,ELEC APPRATUS EQUI,2000,3000000,0,2,0,2,0,5063,9905,,,,,,,,,,,,0,0,0,,,370,,,,,7,3,,,10702
2001,166784673,CARGILL,0,511,45,2880,1005 N BIXBY RD,FAIRMONT,MN,56031,1416,,,,,,,5072384402,CRAIG WILLS,PRINCIPAL,GRAIN FIELD BEANS,2000,1100000,2,3,2,3,2,5153,9901,,,,,,,,,,,,0,0,1,,,,,,,,4,3,,,11205
2001,166789490,ROCEK LEA,0,236,45,9068,16890 575TH ST,WEST CONCORD,MN,55985,6060,,,,,,,5075272283,LEA ROCEK,OWNER,DATA PROC PREPARAT,2000,40000,2,1,0,1,0,7374,9901,,,,,BUSINESS SUPPORT SERVICES,,,,,,,0,0,1,,,,,,,,4,3,,,10201
2001,166814561,WAUKENABOS WHITE ELEPHANT,0,27,45,6581,HWY 169,PALISADE,MN,56469,,,,,,,,2188452502,ROSE TETRICH,PARTNER,USED MERCH STORES,2000,56000,2,2,0,2,0,5932,200,,,,,,,,,,,,0,0,1,,,,,,,,4,2,,,1206
2001,166966614,WEST SIDE DISCOUNT LIQUOR STR,0,555,45,5092,116 LIMBURG DR,LITTLE FALLS,MN,56345,,,,,,,,3206322582,ROBERT FEELING,PRESIDENT,LIQUOR STORES,2000,75000,0,3,0,3,0,5921,0,,,,,WESTSIDE LIQUOR,,,,,,,0,0,1,,,,,,,,5,3,,,10425
2001,166969485,HIDE OUT RESORT,0,60,45,941,6109 RICE LAKE RD NE,BLACKDUCK,MN,56630,4377,,,,,,,2188356445,DAN GANSKE,OWNER,HOTELS AND MOTELS,2000,53000,2,2,0,2,0,7011,0,,,,,,,,,,,,0,0,1,,,,,,,,5,3,,,11109
2001,166970079,MYERS SALLY,0,137,45,5176,7995 PARTRIDGE POINT DR N,LONGVILLE,MN,56655,3052,,,,,,,2188362232,SALLY A MYERS,PARTNER,HOTELS AND MOTELS,2000,53000,2,2,0,2,0,7011,200,,,,,PIKEDALE LODGE,,,,,,,0,0,1,,,,,,,,4,3,,,10419
2001,167014286,R B R LIFTERS INC,0,313,45,5736,5309 BLAKE RD S,MINNEAPOLIS,MN,55436,1129,,,,,,,9529384961,WAYNE BELL,PARTNER,INDL MCHNRY EQPT,2000,450000,2,3,0,3,0,5084,605,,,,,,,,,,,,0,0,1,,,370,,,,,9,3,,,10524
2001,167079784,SAVING FACE,0,313,45,5736,5425 PINEVIEW LN N,MINNEAPOLIS,MN,55442,1704,,P O BOX 41006,MINNEAPOLIS,MN,55441,6,7635596694,TESSA HILL,OWNER,DRCT SLLNG ESTBMNTS,2000,38000,2,1,0,1,0,5963,0,,,,,,,,,,,,0,0,1,,,370,,,,,9,3,,,11112
2001,167122279,PAYTECH SYSTEMS INC,0,313,45,5736,5645 BLOOMINGTON AVE,MINNEAPOLIS,MN,55417,2640,,P O BOX 19759,MINNEAPOLIS,MN,55419,,6128245992,JOE EAGEN,PRESIDENT,BUS SERVICES NEC,2000,75000,1,2,0,2,0,7389,900,,,,,,,,,,,,0,0,1,,,370,,,,,9,2,,,608
2001,167194989,ROVER GEAR INC,0,313,45,5736,8116 RIVERVIEW LN,MINNEAPOLIS,MN,55444,2224,,,,,,,7635665887,NAOMI BOWERS,PRESIDENT,MFG INDUSTRIES NEC,2000,38000,2,1,0,1,0,3999,9927,,,,,,,,,,,,0,0,0,,,370,,,,,9,3,,,10201
2001,167197123,YANKEES PLACE,0,93,45,5379,50 HILLTOP LN,MANKATO,MN,56001,5676,,,,,,,5073441699,ROB ZWAKMAN,OWNER,COMP RLTD SVCS NEC,2000,120000,2,2,0,2,0,7379,0,,,,,,,,,,,,0,0,1,,,,,,,,6,3,,,10604
2001,167553932,ST HENRYS CHURCH,0,962,45,5820,1001 E 7TH ST,MONTICELLO,MN,55362,8805,,,,,,,7632952402,TIM RUDOLPHI,PASTOR,RELIGIOUS ORGNZTNS,2000,140000,2,5,0,5,0,8661,0,,,,,,,,,,,,0,0,1,,,370,,,,,6,3,,,11020
2001,167554187,CHURCH OF HOLY NAME,0,313,45,5736,3637 11TH AVE S,MINNEAPOLIS,MN,55407,2625,,,,,,,6127245465,LEO SCHNEIDER,PASTOR,RELIGIOUS ORGNZTNS,2000,180000,2,7,0,7,0,8661,0,,,,,,,,,,,,0,0,1,,,370,,,,,9,3,,,11018
2001,167558204,FOREINGER GARAGE,0,819,45,4098,701 4TH ST W,HOLDINGFORD,MN,56340,4520,,P O BOX 332,HOLDINGFORD,MN,56340,332,3207462179,KEN HARLANDER,OWNER,GNRL ATMTVE RPR SHP,2000,31000,2,1,0,1,0,7538,0,,,,,KENS GARAGE,,,,,,,0,0,1,,,503,,,,,7,3,,,11130
2001,167558246,UNITED METHODIST CHURCH,0,863,45,5162,524 CENTRAL AVE,LONG PRAIRIE,MN,56347,1306,,,,,,,3207322242,ROBERT LOWE,PASTOR,RELIGIOUS ORGNZTNS,2000,110000,2,3,0,3,0,8661,0,121,,,,,,,,,,,0,0,1,,,,,,,,5,3,,,11117
2001,167635957,FINISHING TOUCHES BRIDAL,0,742,45,2901,3280 CULVER TRL,FARIBAULT,MN,55021,7330,,,,,,,5076450518,,,WOMENS CLOTHNG STRS,2000,47000,2,1,0,1,0,5621,102,,,,,,,,,,,,0,0,1,,,,,,,,5,3,,,10508
2001,167789044,ARTEMISIA FLOWER STUDIO,0,313,45,5736,4912 PORTLAND AVE,MINNEAPOLIS,MN,55417,1035,,,,,,,6128228890,KIM HARRISON,OWNER,FLORISTS,2000,31000,2,1,0,1,0,5992,9901,,,,,,,,,,,,0,0,1,,,370,,,,,9,3,,,10330
2001,167927800,LINDAS GIFTS UNLIMITED,0,621,45,7262,2430 13TH AVE NW,ROCHESTER,MN,55901,1544,,,,,,,5072879838,,,GFT NVLTY SVENR S,2000,66000,2,2,0,2,0,5947,104,,,,,,,,,,,,0,0,1,,,491,,,,,6,3,,,10508
2001,167969521,PROQUALITY LAWN CARE,0,698,45,7647,689 BERWOOD AVE,SAINT PAUL,MN,55127,5104,,,,,,,6514150915,,,LAWN GARDEN SVCS,2000,30000,2,1,0,1,0,782,203,,,,,,,,,,,,0,0,1,,,370,,,,,8,3,,,10508
2001,167969604,KMH TRUCKING LLC,0,698,45,7647,1940 RICE CREEK RD,SAINT PAUL,MN,55112,5127,,,,,,,6516350939,KIM HANSON,OWNER,LCL TRCKG W/O STRGE,2000,80000,2,2,0,2,0,4212,0,,,,,,,,,,,,0,0,1,,,370,,,,,8,3,,,10402
2001,168113025,MAIN FLORAL LTD,0,38,45,311,115 E MAIN ST,ANOKA,MN,55303,2403,,,,,,,7634217411,HASHEM MOKHTARY,PRESIDENT,FLORISTS,2000,950000,0,17,0,17,0,5992,0,9902,,,,,,,,,,,0,0,1,,,370,,,,,7,3,,,10504
2001,168117307,HARMONY GOLF COURSE INC,0,269,45,3818,535 4 TH ST NE,HARMONY,MN,55939,,,P O BOX 475,HARMONY,MN,55939,475,5078865622,STEVE LINDSDRON,GENERAL MANAGER,PUBLIC GOLF COURSES,2000,390000,2,9,0,9,0,7992,0,,,,,HARMONY GOLF COURSE,,,,,,,0,0,1,,,,,,,,4,3,,,11010
2001,168121242,CROSS LAKE LUTHERAN PARISH,0,214,45,2012,35960 COUNTY RD 66,CROSSLAKE,MN,56442,,,P O BOX 248,CROSSLAKE,MN,56442,248,2186923682,MARK ANDERSON,PASTOR,RELIGIOUS ORGNZTNS,2000,87000,2,3,0,3,0,8661,0,,,,,,,,,,,,0,0,1,,,,,,,,5,3,,,10212
2001,168123008,ROCKY SHORES RESORT,0,357,45,2187,49357 HOLASEIK RD,DEER RIVER,MN,56636,2538,,,,,,,2188323556,JERRY PIPP,PARTNER,HOTELS AND MOTELS,2000,53000,2,2,0,2,0,7011,0,,,,,,,,,,,,0,0,1,,,,,,,,5,3,,,11109
2001,168374812,SPEEDSEEK CORPORATION,0,313,45,5736,620 MENDELSSOHN AVE N,MINNEAPOLIS,MN,55427,4310,,,,,,,7635451044,BENJAMIN H ANDERSEN,PRESIDENT,DATA PROC PREPARAT,2000,170000,2,4,0,4,0,7374,102,,,,,,,,,,,,0,0,1,,,370,,,,,9,3,,,10531
2001,168521888,WEST CENTL AREA AGCY ON AGING,0,632,45,2943,313 S MILL ST,FERGUS FALLS,MN,56537,2541,,P O BOX 726,FERGUS FALLS,MN,56538,726,2187394617,MARK TYSVER,PRESIDENT,INDVDL FAMILY SVCS,2000,70000,2,3,0,3,0,8322,0,,,,,WEST CENTL AREA AGCY ON AGING,,,,,,,0,0,1,,,,,,,,6,3,,,10206
2001,168522902,SENIOR CITIZENS CENTER,0,60,45,752,216 3RD ST NW,BEMIDJI,MN,56601,3112,,,,,,,2187518836,MITCHELLE CROW,DIRECTOR,INDVDL FAMILY SVCS,2000,140000,2,6,0,6,0,8322,100,,,,,,,,,,,,0,0,1,,,,,,,,5,3,,,10516
2001,168540875,DONNELLY DOTSON INC,0,313,45,5736,2519 E 25TH ST,MINNEAPOLIS,MN,55406,1224,,,,,,,6127212901,THOMAS DONNELLY,CHIEF EXECUTIVE OFFICER,PLSTRNG DWALL INS,2000,790000,2,12,0,12,0,1742,105,,,,,DONNELLY STUCCO,,,,,,,0,0,1,,,370,,,,,9,3,,,11214
2001,168545197,FIRST BUILDERS OF MN INC,0,313,45,6513,9523 PINEVIEW LN N,OSSEO,MN,55369,7135,,,,,,,7633912886,BRADLEY BOLTZ JR,PRESIDENT,SNGL-FAM HSNG CNSTR,2000,570000,2,6,0,6,0,1521,101,,,,,,,,,,,,0,0,1,,,370,,,,,9,3,,,10816
2001,168858165,CREDIT BUREAU OF HUTCHINSON,0,225,45,7647,149 THOMPSON AVE E,SAINT PAUL,MN,55118,3238,,P O BOX 517,HUTCHINSON,MN,55350,517,6513069344,BRUCE JAHNKE,PRESIDENT,ADJSTMNT CLCTN SVC,2000,330000,2,6,0,7,0,7322,0,,,,,,,,,168858165,,168858165,1,0,1,,,370,,,,,7,3,1,652591,11107
2001,168915408,MAYNARDS BILDE RAMME,0,269,45,7430,211 STATE ROAD 16,RUSHFORD,MN,55971,8833,,,,,,,5078643068,MAYNARD GUDMUNDSON,OWNER,MISC RTL STRS NEC,2000,92000,2,2,0,2,0,5999,1606,,,,,,,,,,,,0,0,1,,,,,,,,4,2,,,1207
2001,168924954,LOGOMOTION,0,71,45,3027,8157 165TH ST NE,FOLEY,MN,56329,9473,,,,,,,3203552112,ANNE LAYER,OWNER,ADVERTISING NEC,2000,70000,2,1,0,1,0,7319,200,,,,,,,,,,,,0,0,1,,,503,,,,,5,3,,,10202
2001,168928849,LANGHOUT CONSTRUCTION INC,0,60,45,752,1511 ROOSEVELT RD SE,BEMIDJI,MN,56601,5015,,,,,,,2187599509,TOM LANGOUT,OWNER,SNGL-FAM HSNG CNSTR,2000,100000,2,1,0,1,0,1521,9901,,,,,,,,,,,,0,0,1,,,,,,,,5,3,,,10728
